"ab_idx","all_names"
"5153","BD-5"
"5154","BD-50"
"5155","BD-51"
"5156","BD-52"
"5157","BD-53"
"5158","BD-54"
"5159","BD-55"
"5160","BD-56"
"5161","BD-57"
"5162","BD-58"
"5163","BD-59"
"5164","BD-6"
"5165","BD-60"
"5166","BD-61"
"5167","BD-62"
"5168","BD-63"
"5169","BD-64"
"5170","BD-66"
"5171","BD-67"
"5172","BD-68"
"5173","BD-69"
"5174","BD-7"
"5175","BD-70"
"5176","BD-71"
"5177","BD-72"
"5178","BD-73"
"5179","BD-74"
"5180","BD-75"
"5181","BD-76"
"5182","BD-77"
"5183","BD-78"
"5184","BD-79"
"5185","BD-8"
"5186","BD-80"
"5187","BD-81"
"5188","BD-82"
"5189","BD-83"
"5190","BD-84"
"5191","BD-85"
"5192","BD-86"
"5193","BD-87"
"5194","BD-88"
"5195","BD-89"
"5196","BD-9"
"5197","BD-90"
"5198","BD-91"
"5199","BD-95"
"5200","BD-96"
"5201","BD-97"
"5202","BD-98"
"5203","BD-99"
"5204","BLN5"
"5205","C13A7"
"5206","C13B3"
"5207","C13B8"
"5208","C13C9"
"5209","C1A-A1"
"5210","C1A-A11"
"5211","C1A-A6"
"5212","C1A-B12.1"
"5213","C1A-B12.2"
"5214","C1A-B12.3"
"5215","C1A-C1"
"5216","C1A-C7"
"5217","C1A-D1"
"5218","C1A-D9"
"5219","C1A-E1"
"5220","C1A-E3"
"5221","C1A-F11"
"5222","C1A-F12"
"5223","C1A-F4"
"5224","C1A-H5"
"5225","C1A-H6"
"5226","C1C-C6"
"5227","C21E3"
"5228","C21G12"
"5229","C28F8"
"5230","C32Q3"
"5231","C52D8"
"5232","C67D12"
"5233","C77G12"
"5234","CH65"
"5235","CM17"
"5236","CM29"
"5237","CM30"
"5238","CM31"
"5239","CM58"
"5240","COV107"
"5241","COV134"
"5242","COV21"
"5243","COV28"
"5244","COV42"
"5245","COV47"
"5246","COV57"
"5247","COV67"
"5248","COV72"
"5249","COV96"
"5250","COVOX-132"
"5251","COVOX-148"
"5252","COVOX-165"
"5253","COVOX-170"
"5254","COVOX-175"
"5255","COVOX-281"
"5256","COVOX-282"
"5257","COVOX-318"
"5258","COVOX-398"
"5259","COVOX-407"
"5260","COVOX-55"
"5261","CR3022-M"
"5262","CV037"
"5263","CV043"
"5264","CV047"
"5265","CV077"
"5266","CV078"
"5267","CV081"
"5268","CV084"
"5269","CV085"
"5270","CV089"
"5271","CV1-14;CV14"
"5272","CV1-20;CV20"
"5273","CV1058"
"5274","CV1063"
"5275","CV1097"
"5276","CV1106"
"5277","CV1157"
"5278","CV1216"
"5279","CV1217"
"5280","CV506"
"5281","CV597"
"5282","CV602"
"5283","CV626"
"5284","CV657"
"5285","CV661"
"5286","CV774"
"5287","CV779"
"5288","CV789"
"5289","CV796"
"5290","CV820"
"5291","CV916"
"5292","CV941"
"5293","CV943"
"5294","CV958"
"5295","Chen_SR10"
"5296","Chen_SR11"
"5297","Chen_SR13"
"5298","Chen_SR14"
"5299","Chen_SR3"
"5300","Chen_SR5"
"5301","Chen_SR6c3"
"5302","Chen_SR7"
"5303","Clone11-1"
"5304","Clone11-10"
"5305","Clone11-11"
"5306","Clone11-12"
"5307","Clone11-13"
"5308","Clone11-14"
"5309","Clone11-15"
"5310","Clone11-2"
"5311","Clone11-3"
"5312","Clone11-4"
"5313","Clone11-5"
"5314","Clone11-6"
"5315","Clone11-7"
"5316","CnC2t1p1_A2"
"5317","CnC2t1p1_A6"
"5318","CnC2t1p1_E11"
"5319","CnC2t1p1_E7"
"5320","CnC2t1p1_F5"
"5321","CnC2t1p2_E4"
"5322","CnC2t1p2_F12"
"5323","CnC2t1p2_F4"
"5324","CnC2t1p2_G4"
"5325","CoV-X2"
"5326","D001"
"5327","DH1003.2"
"5328","DH1005"
"5329","DH1060"
"5330","DH1062"
"5331","DH1074"
"5332","DH1104.2"
"5333","DH1105.1"
"5334","DH1105.2"
"5335","DH1116"
"5336","DH1192"
"5337","DH1235"
"5338","DH501"
"5339","DH717.1"
"5340","DH717.2"
"5341","DH717.3"
"5342","DH717.4"
"5343","DH851.1"
"5344","DH851.2"
"5345","DH851.3"
"5346","DH851.4"
"5347","DH898.1"
"5348","DH898.4"
"5349","EV053273"
"5350","EV053286"
"5351","FI-1C"
"5352","FP-5B"
"5353","Fab-108"
"5354","Fab-120"
"5355","Fab-128"
"5356","Fab-158"
"5357","Fab-160"
"5358","Fab-178"
"5359","Fab-180"
"5360","Fab-192"
"5361","Fab-254"
"5362","Fab-349"
"5363","Fab-368"
"5364","Fab-56"
"5365","Fab-64"
"5366","Fab_15031"
"5367","Fab_15032"
"5368","Fab_15036"
"5369","FnC1t1p1_B6"
"5370","FnC1t1p1_C11"
"5371","FnC1t2p1_A12"
"5372","FnC2t1p1_B1"
"5373","GW-01"
"5374","Gai-Nb11-59"
"5375","Gai-Nb14-33"
"5376","Gai-Nb15-61"
"5377","Gai-Nb16-52"
"5378","Gai-Nb16-68"
"5379","Gai-Nb16-75"
"5380","Gai-Nb4-43"
"5381","Goike-12C8"
"5382","Goike-1D1"
"5383","Goike-1D4"
"5384","Goike-1D5"
"5385","Goike-1D9"
"5386","Goike-3-18"
"5387","Goike-3-26"
"5388","Goike-3B9"
"5389","Goike-4A5"
"5390","Goike-4A7"
"5391","Goike-4C7"
"5392","Goike-4C8"
"5393","Goike-6-3A"
"5394","Goike-6-3B"
"5395","Goike-6-3C"
"5396","Goike-7-6"
"5397","Goike-7A8"
"5398","Goike-8-114"
"5399","Goike-8-130"
"5400","Goike-8-131"
"5401","Goike-8-132"
"5402","Goike-8-19"
"5403","Goike-8-3"
"5404","Goike-8-42"
"5405","Goike-8-96"
"5406","Goike-8B5"
"5407","Goike-B3.1"
"5408","Goike-N3-1"
"5409","Goike-N3-3"
"5410","Goike-N3-7"
"5411","Goike-N6-2"
"5412","Goike-P3B10"
"5413","Goike-P3C6"
"5414","Goike-P4A3"
"5415","Goike-P4D3"
"5416","H025753+K023687"
"5417","H025894+K023765"
"5418","H025927+L023968"
"5419","H025978+L023991"
"5420","H025984+L023995"
"5421","H026008+K023829"
"5422","H026022+K023837"
"5423","H026034+L024016"
"5424","H026043+L024021"
"5425","H026044+K023848"
"5426","H026045+K023849"
"5427","H026055+L024027"
"5428","H026056+L024027"
"5429","H026065+L024031"
"5430","H026066+L024032"
"5431","H026072+L024035"
"5432","H026073+L024036"
"5433","H026075+K023863"
"5434","H026077+L024038"
"5435","H026085+K023868"
"5436","H026086+L024043"
"5437","H026087+K023869"
"5438","H026094+L024046"
"5439","H026095+K023874"
"5440","H026100+K023878"
"5441","H026101+L024048"
"5442","H026103+K023879"
"5443","H026116+K023888"
"5444","H026124+L024055"
"5445","H026138+K023899"
"5446","H026160+L024072"
"5447","H026162+K023915"
"5448","H026188+K023932"
"5449","H026204+K023942"
"5450","H026245+L024102"
"5451","H026258+K023976"
"5452","H026339+L024150"
"5453","H026355+L024153"
"5454","H026361+L024155"
"5455","H2"
"5456","H511648+K511362"
"5457","H711623+K711331"
"5458","H711649+K711348"
"5459","H711699+K711393"
"5460","H712053+L711465"
"5461","H712078+K711737"
"5462","H712088+L711495"
"5463","H712089+L711496"
"5464","H712091+L711498"
"5465","H712091+L711499"
"5466","H712103+K711748"
"5467","H712109+L711512"
"5468","H712119+K711756"
"5469","H712122+K711758"
"5470","H712133+K711768"
"5471","H712134+K711769"
"5472","H712138+K711771"
"5473","H712140+K711773"
"5474","H712141+L711542"
"5475","H712143+L711544"
"5476","H712144+L711545"
"5477","H712145+K711775"
"5478","H712148+L711548"
"5479","H712155+K711780"
"5480","H712156+L711554"
"5481","H712157+K711781"
"5482","H712157+L711556"
"5483","H712166+L711560"
"5484","H712178+L711570"
"5485","H712179+K711792"
"5486","H712189+K711798"
"5487","H712198+L711586"
"5488","H712199+L711587"
"5489","H712208+K711806"
"5490","H712215+K711808"
"5491","H712217+K711809"
"5492","H712223+K711812"
"5493","H712224+K711813"
"5494","H712233+K711820"
"5495","H712236+K711821"
"5496","H712294+K711846"
"5497","H712301+L711649"
"5498","H712370+K711889"
"5499","H712376+K711892"
"5500","H712378+K711894"
"5501","H712384+K711897"
"5502","H712404+K711911"
"5503","H712468+K711956"
"5504","H712489+L711742"
"5505","H712495+L711745"
"5506","H712547+L711784"
"5507","H712559+K712021"
"5508","H712565+L711798"
"5509","H712575+K712027"
"5510","H712576+L711806"
"5511","HbnC1t1p3_H8"
"5512","HbnC4t1p1_A1"
"5513","HbnC4t1p1_A6"
"5514","HbnC4t1p1_C11"
"5515","HbnC4t1p1_G2"
"5516","HbnC5t1p1_B6"
"5517","HbnC5t1p1_C11"
"5518","HbnC5t1p1_D4"
"5519","Hong-1A10"
"5520","Hong-1A7"
"5521","Hong-1D7"
"5522","Hong-1G11"
"5523","Hong-1H8"
"5524","Hong-2A10"
"5525","Hong-2A3"
"5526","Hong-2B3"
"5527","Hong-2C7"
"5528","Hong-2C9"
"5529","Hong-2D4"
"5530","Hong-2F5"
"5531","Hong-3E5"
"5532","Hong-3E8"
"5533","Hong-4C6"
"5534","Hong-7A5"
"5535","Hong-7C4"
"5536","Hong-7E5"
"5537","Hong-7E7"
"5538","Hong-8A1"
"5539","Hong-8B6"
"5540","Hong-8E1"
"5541","Hong-8G12"
"5542","HuR33"
"5543","II62"
"5544","ION-303"
"5545","ION-309"
"5546","ION-312"
"5547","ION-315"
"5548","ION-318"
"5549","ION-321"
"5550","ION-324"
"5551","ION-327"
"5552","ION-330"
"5553","ION-333"
"5554","ION-336"
"5555","ION-339"
"5556","ION-342"
"5557","ION-345"
"5558","ION-348"
"5559","ION-351"
"5560","ION-354"
"5561","ION-357"
"5562","ION-363"
"5563","MA1"
"5564","MA10"
"5565","MA11"
"5566","MA12"
"5567","MA13"
"5568","MA14"
"5569","MA15"
"5570","MA16"
"5571","MA17"
"5572","MA2"
"5573","MA3"
"5574","MA4"
"5575","MA5"
"5576","MA6"
"5577","MA7"
"5578","MA8"
"5579","MA9"
"5580","MD55"
"5581","Minenkova_5"
"5582","Minenkova_76"
"5583","Minenkova_76-46"
"5584","Minenkova_76-55"
"5585","Minenkova_76-57"
"5586","Minenkova_76-58"
"5587","Minenkova_76-77"
"5588","Minenkova_86"
"5589","MnC1t2p1_A5"
"5590","MnC1t2p1_B11"
"5591","MnC1t3p1_B7"
"5592","MnC1t3p1_E3"
"5593","MnC1t3p1_F3"
"5594","MnC2t1p1_A12"
"5595","MnC2t1p1_C1"
"5596","MnC2t1p1_C12"
"5597","MnC2t2p1_D7"
"5598","MnC2t2p1_E1"
"5599","MnC2t2p1_E4"
"5600","MnC2t2p1_G7"
"5601","MnC4t1p1_A6"
"5602","MnC4t1p1_A7"
"5603","MnC4t2p1_A8"
"5604","MnC4t2p1_C5"
"5605","MnC4t2p1_D1"
"5606","MnC4t2p1_F8"
"5607","MnC4t2p1_G3"
"5608","MnC4t2p2_A7"
"5609","MnC5t1p1_C12"
"5610","MnC5t1p1_C4"
"5611","MnC5t1p1_C6"
"5612","MnC5t1p1_C7"
"5613","MnC5t2p1_B5"
"5614","MnC5t2p1_C2"
"5615","MnC5t2p1_C5"
"5616","MnC5t2p1_E12"
"5617","MnC5t2p1_E9"
"5618","MnC5t2p1_G6"
"5619","Mullen_16F2"
"5620","N-612-017-01"
"5621","N-612-017-03"
"5622","N-612-017-5B02"
"5623","N-612-017-5B05"
"5624","N-612-056-21"
"5625","N-612-074"
"5626","N3113.2"
"5627","N3113.3"
"5628","N3113.4"
"5629","NBP10"
"5630","NBP11"
"5631","NM1225"
"5632","NT-176"
"5633","NT-178"
"5634","NT-253"
"5635","Nanosota-1A"
"5636","Nanosota-1B"
"5637","Nb1F1"
"5638","Nb1H2"
"5639","P16A-1A10"
"5640","P16A-1A11"
"5641","P16A-1A12"
"5642","P16A-1A2"
"5643","P16A-1A5"
"5644","P16A-1A7"
"5645","P16A-1A8"
"5646","P16A-1B1"
"5647","P16A-1B10"
"5648","P16A-1B11"
"5649","P16A-1B12"
"5650","P16A-1B2"
"5651","P16A-1B3"
"5652","P16A-1B4"
"5653","P16A-1B5"
"5654","P16A-1B8"
"5655","P16A-1B9"
"5656","P16A-1C1"
"5657","P16A-1C2"
"5658","P16A-1C6"
"5659","P1A-1B2"
"5660","P1A-1C1"
"5661","P1A-1C11"
"5662","P1A-1C2"
"5663","P1A-1C6"
"5664","P1A-1C7"
"5665","P1A-1D1"
"5666","P1A-1D11"
"5667","P1A-1D12"
"5668","P1A-1D3"
"5669","P1A-1D5"
"5670","P1A-1D6"
"5671","P1A-1D8"
"5672","P22A-1D2"
"5673","P22A-1D5"
"5674","P22A-1D6"
"5675","P22A-1D7"
"5676","P22A-1D8"
"5677","P22A-1E10"
"5678","P22A-1E3"
"5679","P22A-1E6"
"5680","P22A-1E8"
"5681","P2A-1A3"
"5682","P2A-1A7"
"5683","P2A-1B10"
"5684","P2A-1B4"
"5685","P2A-1B8"
"5686","P2A-1B9"
"5687","P2B-1A12"
"5688","P2B-1A4"
"5689","P2B-1A5"
"5690","P2B-1A8"
"5691","P2B-1B10"
"5692","P2B-1B11"
"5693","P2B-1B12"
"5694","P2B-1B2"
"5695","P2B-1B4"
"5696","P2B-1B9"
"5697","P2B-1C10"
"5698","P2B-1C3"
"5699","P2B-1C4"
"5700","P2B-1D11"
"5701","P2B-1D12"
"5702","P2B-1D3"
"5703","P2B-1D4"
"5704","P2B-1D6"
"5705","P2B-1D7"
"5706","P2B-1E11"
"5707","P2B-1E12"
"5708","P2B-1E2"
"5709","P2B-1E3"
"5710","P2B-1E7"
"5711","P2B-1E8"
"5712","P2B-1F10"
"5713","P2B-1F11"
"5714","P2B-1F2"
"5715","P2B-1F3"
"5716","P2B-1F4"
"5717","P2B-1F5"
"5718","P2B-1F8"
"5719","P2B-1F9"
"5720","P2B-1G12"
"5721","P2B-1G3"
"5722","P2B-1G8"
"5723","P2B-1H10"
"5724","P2B-1H6"
"5725","P2B-1H8"
"5726","P2B-2F11"
"5727","P2B-2G10"
"5728","P2B-2G12"
"5729","P2B-2G2"
"5730","P2B-2G3"
"5731","P2B-2G9"
"5732","P2B-2H4"
"5733","P2B-2H7"
"5734","P2B-2H8"
"5735","P2B-2H9"
"5736","P2C-1A1"
"5737","P2C-1A10"
"5738","P2C-1A11"
"5739","P2C-1A12"
"5740","P2C-1A4"
"5741","P2C-1A5"
"5742","P2C-1A6"
"5743","P2C-1A7"
"5744","P2C-1A8"
"5745","P2C-1A9"
"5746","P2C-1B1"
"5747","P2C-1B10"
"5748","P2C-1B12"
"5749","P2C-1B2"
"5750","P2C-1C1"
"5751","P2C-1C12"
"5752","P2C-1C3"
"5753","P2C-1C4"
"5754","P2C-1C6"
"5755","P2C-1D12"
"5756","P2C-1D2"
"5757","P2C-1D4"
"5758","P2C-1D6"
"5759","P2C-1D9"
"5760","P2C-1E1"
"5761","P2C-1E4"
"5762","P2C-1E5"
"5763","P2C-1E9"
"5764","P2C-1F10"
"5765","P2C-1F4"
"5766","P33-1F1"
"5767","P33-3C5"
"5768","P36-1A3"
"5769","P36-1B7"
"5770","P36-1C5"
"5771","P36-5D2"
"5772","P36-8F2"
"5773","P3A-1F1"
"5774","P3A-1G1"
"5775","P3A-1G10"
"5776","P3A-1G12"
"5777","P3A-1G3"
"5778","P3A-1G4"
"5779","P3A-1G6"
"5780","P3A-1G7"
"5781","P3A-1G8"
"5782","P3A-1G9"
"5783","P4A-1H11"
"5784","P4A-1H4"
"5785","P4A-1H5"
"5786","P4A-1H9"
"5787","P4A-2A10"
"5788","P4A-2A2"
"5789","P4A-2A3"
"5790","P4A-2A6"
"5791","P4A-2A8"
"5792","P4A-2B1"
"5793","P4A-2B10"
"5794","P4A-2B12"
"5795","P4A-2B2"
"5796","P4A-2B3"
"5797","P4A-2B4"
"5798","P4A-2B6"
"5799","P4A-2C1"
"5800","P4A-2C11"
"5801","P4A-2C12"
"5802","P4A-2C3"
"5803","P4A-2C4"
"5804","P4A-2C6"
"5805","P4A-2C9"
"5806","P4A-2D1"
"5807","P4A-2D12"
"5808","P4A-2D2"
"5809","P4A-2D5"
"5810","P4A-2E10"
"5811","P4A-2E12"
"5812","P4A-2E2"
"5813","P4A-2E5"
"5814","P4A-2E6"
"5815","P4A-2E7"
"5816","P4A-2E9"
"5817","P4A1-2A"
"5818","P4B-1E11"
"5819","P4B-1E12"
"5820","P4B-1E3"
"5821","P4B-1E7"
"5822","P4B-1F10"
"5823","P4B-1F12"
"5824","P4B-1F6"
"5825","P4B-1G1"
"5826","P4B-1G2"
"5827","P4B-1G3"
"5828","P4B-1G5"
"5829","P4B-1G6"
"5830","P5A-10"
"5831","P5A-1A1"
"5832","P5A-1A10"
"5833","P5A-1A11"
"5834","P5A-1A12"
"5835","P5A-1A2"
"5836","P5A-1A5"
"5837","P5A-1A8"
"5838","P5A-1B1"
"5839","P5A-1B10"
"5840","P5A-1B11"
"5841","P5A-1B12"
"5842","P5A-1B5"
"5843","P5A-1C1"
"5844","P5A-1C10"
"5845","P5A-1C11"
"5846","P5A-1C12"
"5847","P5A-1C2"
"5848","P5A-1C4"
"5849","P5A-1C5"
"5850","P5A-1C6"
"5851","P5A-1C7"
"5852","P5A-1C9"
"5853","P5A-1D11"
"5854","P5A-1D6"
"5855","P5A-1D7"
"5856","P5A-1D8"
"5857","P5A-1E1"
"5858","P5A-2C10"
"5859","P5A-2C12"
"5860","P5A-2C7"
"5861","P5A-2C8"
"5862","P5A-2C9"
"5863","P5A-2D12"
"5864","P5A-2D2"
"5865","P5A-2D3"
"5866","P5A-2D5"
"5867","P5A-2D6"
"5868","P5A-2D7"
"5869","P5A-2D8"
"5870","P5A-2E12"
"5871","P5A-2E4"
"5872","P5A-2E5"
"5873","P5A-2E6"
"5874","P5A-2E8"
"5875","P5A-2E9"
"5876","P5A-2F1"
"5877","P5A-2F10"
"5878","P5A-2F12"
"5879","P5A-2F7"
"5880","P5A-2F9"
"5881","P5A-2G10"
"5882","P5A-2G11"
"5883","P5A-2G12"
"5884","P5A-2G2"
"5885","P5A-2G4"
"5886","P5A-2G5"
"5887","P5A-2G8"
"5888","P5A-2H12"
"5889","P5A-2H5"
"5890","P5A-2H6"
"5891","P5A-2H7"
"5892","P5A-3A10"
"5893","P5A-3A11"
"5894","P5A-3A2"
"5895","P5A-3A4"
"5896","P5A-3A7"
"5897","P5A-3A8"
"5898","P5A-3A9"
"5899","P5A-3B1"
"5900","P5A-3B10"
"5901","P5A-3B6"
"5902","P5A-3B7"
"5903","P5A-3B8"
"5904","P5A-3B9"
"5905","P5A-3C1"
"5906","P5A-3C10"
"5907","P5A-3C2"
"5908","P5A-3C3"
"5909","P5A-3C6"
"5910","P5A-3C7"
"5911","P5A-3C9"
"5912","P5A-3D11"
"5913","P5A-3D12"
"5914","P5A-3D9"
"5915","P6A-1A1"
"5916","P6A-1A10"
"5917","P6A-1A11"
"5918","P6A-1A12"
"5919","P6A-1A3"
"5920","P6A-1A4"
"5921","P6A-1A5"
"5922","P6A-1A6"
"5923","P6A-1A8"
"5924","P6A-1A9"
"5925","P6A-1B12"
"5926","P6A-1B3"
"5927","P6A-1B4"
"5928","P6A-1B5"
"5929","P6A-1B6"
"5930","P6A-1B7"
"5931","P6A-1C1"
"5932","P6A-1C10"
"5933","P6A-1C2"
"5934","P6A-1C3"
"5935","P6A-1C4"
"5936","P6A-1C5"
"5937","P6A-1C6"
"5938","P6A-1C7"
"5939","P6A-1C8"
"5940","P6A-1C9"
"5941","P6A-1D10"
"5942","P6A-1D5"
"5943","P6A-1D8"
"5944","P6A-1D9"
"5945","P6A-1E1"
"5946","P6A-1E10"
"5947","P6A-1E12"
"5948","P6A-1E2"
"5949","P6A-1E3"
"5950","P6A-1E4"
"5951","P6A-1E5"
"5952","P6A-1E6"
"5953","P6A-1E8"
"5954","P6A-1E9"
"5955","P6A-1F11"
"5956","P6A-1F3"
"5957","P6A-1F4"
"5958","P6A-1F9"
"5959","P74-6D2"
"5960","PR1042"
"5961","PR1052"
"5962","PR1056"
"5963","PR1078"
"5964","PR1086"
"5965","PR1099"
"5966","PR1100"
"5967","PR1103"
"5968","PR1105"
"5969","PR1261"
"5970","PR872"
"5971","PR874"
"5972","PR886"
"5973","PR902"
"5974","PR911"
"5975","PR914"
"5976","PR928"
"5977","PR929"
"5978","PR950"
"5979","PR965"
"5980","PR985"
"5981","PR992"
"5982","Pan-1B10"
"5983","Pan-1B6"
"5984","Pan-1D10"
"5985","Pan-1D7"
"5986","Pan-1E10"
"5987","Pan-1F2"
"5988","Pan-1H8"
"5989","Pan-2A2"
"5990","Pan-2B11"
"5991","Pan-3A9"
"5992","RBD-109"
"5993","RBD-48"
"5994","RBD-85"
"5995","RBD-98"
"5996","RBD-Nb12"
"5997","RBD-Nb82"
"5998","RBD-Nb91"
"5999","RBD-chAb-1"
"6000","RBD-chAb-23"
"6001","RBD-chAb-26"
"6002","RBD-chAb-28"
"6003","RBD-chAb-29"
"6004","RBD-chAb-34"
"6005","RBD-chAb-37"
"6006","RBD-chAb-41"
"6007","RBD-chAb-51"
"6008","RBD-mAb-1"
"6009","RBD-mAb-11"
"6010","RBD-mAb-12"
"6011","RBD-mAb-13"
"6012","RBD-mAb-15"
"6013","RBD-mAb-17"
"6014","RBD-mAb-19"
"6015","RBD-mAb-20"
"6016","RBD-mAb-23"
"6017","RBD-mAb-25"
"6018","RBD-mAb-26"
"6019","RBD-mAb-27"
"6020","RBD-mAb-28"
"6021","RBD-mAb-29"
"6022","RBD-mAb-3"
"6023","RBD-mAb-30"
"6024","RBD-mAb-32"
"6025","RBD-mAb-34"
"6026","RBD-mAb-35"
"6027","RBD-mAb-37"
"6028","RBD-mAb-38"
"6029","RBD-mAb-39"
"6030","RBD-mAb-4"
"6031","RBD-mAb-41"
"6032","RBD-mAb-42"
"6033","RBD-mAb-43"
"6034","RBD-mAb-44"
"6035","RBD-mAb-45"
"6036","RBD-mAb-47"
"6037","RBD-mAb-48"
"6038","RBD-mAb-49"
"6039","RBD-mAb-5"
"6040","RBD-mAb-50"
"6041","RBD-mAb-51"
"6042","RBD-mAb-52"
"6043","RBD-mAb-53"
"6044","RBD-mAb-6"
"6045","Re5F10"
"6046","Re6BD6"
"6047","Re6H06"
"6048","Re9B09"
"6049","Re9H01"
"6050","Re9H03"
"6051","S-D4"
"6052","S1-10"
"6053","S1-19"
"6054","S1-2"
"6055","S1-20"
"6056","S1-24"
"6057","S1-25"
"6058","S1-3"
"6059","S1-30"
"6060","S1-32"
"6061","S1-38"
"6062","S1-41"
"6063","S1-49"
"6064","S1-5"
"6065","S1-50"
"6066","S1-53"
"6067","S1-58"
"6068","S1-60"
"6069","S1-64"
"6070","S1-65"
"6071","S1-66"
"6072","S1-7"
"6073","S1-9"
"6074","S1-RBD-3"
"6075","S109"
"6076","S110"
"6077","S111"
"6078","S124"
"6079","S127"
"6080","S1D8"
"6081","S2-L11"
"6082","S2-L12"
"6083","S2-L14"
"6084","S2-L24"
"6085","S2-L26"
"6086","S2-L35"
"6087","S2-L38"
"6088","S2-L59"
"6089","S2-M24"
"6090","S2-X102"
"6091","S2-X105"
"6092","S2-X107"
"6093","S2-X124"
"6094","S2-X125"
"6095","S2-X15"
"6096","S2-X158"
"6097","S2-X161"
"6098","S2-X165"
"6099","S2-X169"
"6100","S2-X170"
"6101","S2-X173"
"6102","S2-X175"
"6103","S2-X176"
"6104","S2-X186"
"6105","S2-X28"
"6106","S2-X303"
"6107","S2-X310"
"6108","S2-X316"
"6109","S2-X320"
"6110","S2-X49"
"6111","S2-X51"
"6112","S2-X72"
"6113","S2-X90"
"6114","S2-X91"
"6115","S2-X93"
"6116","S2-X94"
"6117","S2-X98"
"6118","S215"
"6119","S217"
"6120","S218"
"6121","S219"
"6122","S222"
"6123","S223"
"6124","S224"
"6125","S225"
"6126","S226"
"6127","S227"
"6128","S228"
"6129","S231"
"6130","S237"
"6131","S2G4"
"6132","S2H5"
"6133","S2H58"
"6134","S2S43"
"6135","S2X16"
"6136","S2X227"
"6137","S2X58"
"6138","S2X86"
"6139","S303"
"6140","S306"
"6141","S310"
"6142","S315"
"6143","S4D4"
"6144","S4G8"
"6145","S5B8"
"6146","S5G2"
"6147","SN-28"
"6148","STI-9167"
"6149","Sb#24"
"6150","Sb#43"
"6151","Sb#44"
"6152","Sb#54"
"6153","Sb#57"
"6154","Sb#60"
"6155","Sb#70"
"6156","T1"
"6157","T11"
"6158","T13"
"6159","T14"
"6160","T15"
"6161","T16"
"6162","T17"
"6163","T19"
"6164","T2"
"6165","T20"
"6166","T21"
"6167","T25"
"6168","T26"
"6169","T27"
"6170","T29"
"6171","T3"
"6172","T30"
"6173","T32"
"6174","T33"
"6175","T34"
"6176","T35"
"6177","T38"
"6178","T39"
"6179","T4"
"6180","T40"
"6181","T41"
"6182","T42"
"6183","T43"
"6184","T44"
"6185","T45"
"6186","T46"
"6187","T47"
"6188","T48"
"6189","T5"
"6190","T50"
"6191","T51"
"6192","T53"
"6193","T54"
"6194","T58"
"6195","T59"
"6196","T9"
"6197","TAU-1110"
"6198","TAU-1148"
"6199","TAU-1225"
"6200","TAU-1236"
"6201","TAU-1242"
"6202","TAU-1245"
"6203","TAU-2173"
"6204","TAU-2218"
"6205","TAU-2247"
"6206","TAU-2255"
"6207","TAU-2312"
"6208","TAU-2381"
"6209","TAU-2383"
"6210","THSC20.HVTR06"
"6211","THSC20.HVTR39"
"6212","THSC20.HVTR88"
"6213","TRES1422"
"6214","V005"
"6215","VH-A01"
"6216","VH-B02"
"6217","VH-Fc-A01"
"6218","VH-Fc-B01"
"6219","VH-Fc-B02"
"6220","VH2-A01"
"6221","VH2-A01-B01"
"6222","VH2-A02-B02"
"6223","VH2-B01-B02"
"6224","VH2-B02"
"6225","VH3-A01"
"6226","VH3-B02"
"6227","VHH_A"
"6228","VHH_B"
"6229","VHH_C"
"6230","VHH_D"
"6231","VHH_F"
"6232","VHH_G"
"6233","VHH_H"
"6234","VHH_I"
"6235","VHH_J"
"6236","VHH_K"
"6237","VHH_L"
"6238","VHH_M"
"6239","VHH_N"
"6240","VHH_O"
"6241","VHH_P"
"6242","VHH_Q"
"6243","VHH_R"
"6244","VHH_S"
"6245","VHH_SN"
"6246","VHH_T"
"6247","VN01H1"
"6248","VN01H2"
"6249","VP02C11"
"6250","VP02C8"
"6251","VP04B6"
"6252","VP12E7"
"6253","VacW-105"
"6254","VacW-120"
"6255","VacW-138"
"6256","VacW-201"
"6257","VacW-209"
"6258","VacW-212"
"6259","VacW-215"
"6260","VacW-89"
"6261","VacW-92"
"6262","WIBP-2B11"
"6263","WRAIR-2122"
"6264","WRAIR-2154"
"6265","WS11"
"6266","WS4"
"6267","WS9"
"6268","Wu_Nb1"
"6269","Wu_Nb12"
"6270","Wu_Nb13"
"6271","Wu_Nb14"
"6272","Wu_Nb15"
"6273","Wu_Nb19"
"6274","Wu_Nb2"
"6275","Wu_Nb24"
"6276","Wu_Nb25"
"6277","Wu_Nb27"
"6278","Wu_Nb28"
"6279","Wu_Nb29"
"6280","Wu_Nb30"
"6281","Wu_Nb31"
"6282","Wu_Nb33"
"6283","Wu_Nb34"
"6284","Wu_Nb4"
"6285","Wu_Nb5"
"6286","Wu_Nb7"
"6287","Wu_Nb9"
"6288","XG001"
"6289","XG002"
"6290","XG003"
"6291","XG004"
"6292","XG006"
"6293","XG007"
"6294","XG008"
"6295","XG009"
"6296","XG010"
"6297","XG011"
"6298","XG012"
"6299","XG013"
"6300","XG015"
"6301","XG016"
"6302","XG017"
"6303","XG018"
"6304","XG019"
"6305","XG020"
"6306","XG022"
"6307","XG023"
"6308","XG024"
"6309","XG025"
"6310","XG026"
"6311","XG027"
"6312","XG028"
